3364289.631 50.000 -50 0.11086 0 0
3364389.631 50.000 -50 0.10966 0 0
3364489.631 50.000 -50 0.10978 0 0
3364589.631 50.000 -50 0.17814 0 0
3402889.631 50.000 -50 0.12297 0 0
3402989.631 50.000 -50 0.078961 0 0
3403089.631 50.000 -50 0.079029 0 0
3403189.631 50.000 -50 0.079105 0 0
3403289.631 50.000 -50 0.079037 0 0
3403389.631 50.000 -50 0.079071 0 0
3403489.631 50.000 -50 0.079002 0 0
3403589.631 50.000 -50 0.07901 0 0
3403689.631 50.000 -50 0.079247 0 0
3403789.631 50.000 -50 0.079089 0 0
3403889.631 50.000 -50 7.8311 0 0
